Input Mass	Matched Mass	Delta	Name	Formula	Ion	LMSD Examples
269.21226	269.2173	.0050	TG 49:5	C52H90O6	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=TG 49:5
269.21226	269.1973	.0149	PA 44:3	C47H87O8P	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=PA 44:3
379.15822	379.1891	.0309	LPA 14:1	C17H33O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=LPA 14:1
379.15822	379.1221	.0361	ST 19:4;O3;S	C19H24O6S	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 19:4;O3;S
379.15822	379.1682	.0099	ST 21:4;O4	C21H28O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 21:4;O4
379.15822	379.1470	.0112	FA 24:12	C24H24O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 24:12
379.15822	379.1893	.0311	FA 18:2;O4	C18H32O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 18:2;O4
379.15822	379.2046	.0463	FA 22:6;O	C22H32O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 22:6;O
379.15822	379.2046	.0463	ST 22:3;O3	C22H32O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 22:3;O3
379.15822	379.1915	.0333	FA 22:10	C22H24O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 22:10
423.15413	423.2025	.0483	FA 22:6;O6	C22H32O8	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 22:6;O6
423.15413	423.1791	.0250	FA 19:3;O6	C19H32O8	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 19:3;O6
423.15413	423.1944	.0403	FA 23:7;O3	C23H32O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 23:7;O3
423.15413	423.1944	.0403	ST 23:4;O5	C23H32O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 23:4;O5
423.15413	423.2025	.0483	ST 21:3;O6	C21H30O6	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 21:3;O6
423.15413	423.2025	.0483	FA 20:6;O4	C20H28O6	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 20:6;O4
331.20464	331.1915	.0132	FA 20:6;O2	C20H28O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:6;O2
331.20464	331.2279	.0232	ST 21:2;O3	C21H32O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 21:2;O3
331.20464	331.1762	.0284	FA 16:2;O5	C16H28O7	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 16:2;O5
331.20464	331.2490	.0444	FA 18:0;O3	C18H36O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 18:0;O3
331.20464	331.2046	.0001	FA 18:2;O	C18H32O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 18:2;O
331.20464	331.2409	.0363	FA 19:1	C19H36O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 19:1
331.20464	331.2409	.0363	SFE 19:1	C19H36O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=SFE 19:1
331.20464	331.2409	.0363	WE 19:1	C19H36O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 19:1
331.20464	331.2126	.0080	FA 16:1;O2	C16H30O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 16:1;O2
331.20464	331.1915	.0132	FA 19:6	C19H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 19:6
331.20464	331.1915	.0132	ST 19:3;O2	C19H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 19:3;O2
331.20464	331.1915	.0132	WE 19:6	C19H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 19:6
331.20464	331.2279	.0232	ST 20:2;O	C20H30O	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 20:2;O
331.20464	331.2490	.0444	FA 17:0;O	C17H34O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 17:0;O
331.20464	331.1551	.0495	FA 18:7;O	C18H22O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 18:7;O
331.20464	331.1551	.0495	ST 18:4;O3	C18H22O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 18:4;O3
331.20464	331.2126	.0080	FA 15:1;O2	C15H28O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 15:1;O2
331.20464	331.1915	.0132	FA 18:6	C18H24O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:6
331.20464	331.1915	.0132	ST 18:3;O2	C18H24O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 18:3;O2
331.20464	331.2279	.0232	ST 19:2;O	C19H28O	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 19:2;O
331.20464	331.2490	.0444	FA 16:0;O	C16H32O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 16:0;O
331.20464	331.2085	.0039	PG 28:1	C34H65O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 28:1
331.20464	331.1979	.0067	PA 34:6	C37H61O8P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA 34:6
331.20464	331.1903	.0143	PG 27:2;O	C33H61O11P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 27:2;O
331.20464	331.2267	.0221	PG O-29:1	C35H69O9P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG O-29:1
489.28347	489.2987	.0152	LPA 22:2	C25H47O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=LPA 22:2
489.28347	489.3222	.0387	ST 29:3;O6	C29H46O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 29:3;O6
489.28347	489.2988	.0154	ST 26:0;O6	C26H46O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 26:0;O6
489.28347	489.3141	.0306	ST 30:4;O3	C30H46O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 30:4;O3
489.28347	489.2413	.0421	ST 28:6;O5	C28H38O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 28:6;O5
489.28347	489.2858	.0023	ST 27:4;O5	C27H40O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 27:4;O5
489.28347	489.2705	.0129	FA 23:3;O6	C23H40O8	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 23:3;O6
489.28347	489.3222	.0387	ST 28:3;O4	C28H44O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 28:3;O4
489.28347	489.2858	.0023	FA 26:7;O3	C26H38O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 26:7;O3
489.28347	489.3222	.0387	ST 27:3;O4	C27H42O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 27:3;O4
489.28347	489.3222	.0387	ST 28:2;O4	C27H42O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 28:2;O4
413.12857	413.1736	.0451	ST 21:3;O6	C21H30O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 21:3;O6
413.12857	413.1582	.0296	PA 12:0	C15H29O8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PA 12:0
413.12857	413.1640	.0354	ST 19:2;O2;S	C19H28O5S	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 19:2;O2;S
377.16964	377.1970	.0273	ST 21:3;O6	C21H30O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 21:3;O6
377.16964	377.1736	.0040	FA 18:3;O4	C18H30O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 18:3;O4
377.16964	377.1889	.0193	FA 22:7;O	C22H30O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 22:7;O
377.16964	377.2100	.0404	FA 19:2;O3	C19H34O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 19:2;O3
377.16964	377.1817	.0121	FA 16:2;O5	C16H28O7	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 16:2;O5
377.16964	377.1970	.0273	FA 20:6;O2	C20H28O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 20:6;O2
377.16964	377.1970	.0273	ST 19:3;O4	C19H26O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 19:3;O4
377.16964	377.1970	.0273	WE 19:6;O2	C19H26O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 19:6;O2
437.12866	437.1736	.0450	ST 23:5;O6	C23H30O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 23:5;O6
349.21515	349.2021	.0131	FA 20:5;O3	C20H30O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:5;O3
349.21515	349.2384	.0233	FA 21:4;O2	C21H34O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 21:4;O2
349.21515	349.2384	.0233	ST 21:1;O4	C21H34O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 21:1;O4
349.21515	349.1657	.0495	ST 19:3;O6	C19H26O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 19:3;O6
349.21515	349.2151	.0000	FA 18:1;O2	C18H34O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 18:1;O2
349.21515	349.1940	.0212	ST 21:3;O2	C21H30O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 21:3;O2
349.21515	349.1787	.0364	FAHFA 17:2;O2	C17H30O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FAHFA 17:2;O2
349.21515	349.2515	.0364	FA 19:0;O	C19H38O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 19:0;O
349.21515	349.2232	.0080	FA 16:0;O3	C16H32O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 16:0;O3
349.21515	349.2021	.0131	ST 19:2;O3	C19H28O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 19:2;O3
349.21515	349.2384	.0233	FA 20:4	C20H32O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 20:4
349.21515	349.2384	.0233	ST 20:1;O2	C20H32O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 20:1;O2
349.21515	349.2596	.0444	MG O-14:0;O	C17H36O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=MG O-14:0;O
349.21515	349.2021	.0131	FA 18:5;O	C18H26O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:5;O
349.21515	349.2384	.0233	FA 19:4	C19H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 19:4
349.21515	349.2384	.0233	ST 19:1;O2	C19H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 19:1;O2
349.21515	349.1657	.0495	FA 17:6;O2	C17H22O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 17:6;O2
349.21515	349.2085	.0067	PG 31:4	C37H65O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 31:4
378.26491	378.2415	.0234	SPBP 18:1;O2	C18H38NO5P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SPBP 18:1;O2
378.26491	378.2417	.0232	CAR 12:0	C19H37NO4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=CAR 12:0
378.26491	378.2658	.0009	PG O-36:3	C42H79O9P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG O-36:3
378.26491	378.2476	.0173	PG 35:3	C41H75O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 35:3
378.26491	378.2840	.0191	PA 40:1	C43H83O8P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA 40:1
378.26491	378.2896	.0247	CerPE 40:2;O3	C42H83N2O7P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=CerPE 40:2;O3
343.22787	343.2279	.0000	FA 22:6;O	C22H32O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 22:6;O
343.22787	343.2279	.0000	ST 22:3;O3	C22H32O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 22:3;O3
343.22787	343.2126	.0152	FA 18:2;O4	C18H32O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 18:2;O4
343.22787	343.2126	.0153	FA 18:2;O4	C18H32O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 18:2;O4
343.22787	343.2490	.0211	FA 19:1;O3	C19H36O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 19:1;O3
343.22787	343.2490	.0211	FOH 19:2;O4	C19H36O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FOH 19:2;O4
343.22787	343.1915	.0364	ST 21:4;O4	C21H28O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 21:4;O4
343.22787	343.2643	.0364	FA 23:5	C23H36O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 23:5
343.22787	343.2643	.0364	ST 23:2;O2	C23H36O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 23:2;O2
343.22787	343.2409	.0131	FA 20:2	C20H36O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 20:2
343.22787	343.2409	.0131	SFE 20:2	C20H36O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=SFE 20:2
343.22787	343.2409	.0131	WE 20:2	C20H36O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 20:2
343.22787	343.2046	.0233	FA 19:3;O	C19H32O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 19:3;O
343.22787	343.2126	.0153	FA 17:2;O2	C17H30O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 17:2;O2
343.22787	343.2490	.0211	FA 18:1;O	C18H34O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 18:1;O
343.22787	343.1915	.0364	ST 20:4;O2	C20H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 20:4;O2
343.22787	343.2279	.0000	ST 20:3;O	C20H28O	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 20:3;O
343.22787	343.2490	.0211	FA 17:1;O	C17H32O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 17:1;O
343.22787	343.2490	.0211	FOH 17:2;O2	C17H32O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FOH 17:2;O2
343.22787	343.2449	.0170	PA 35:1	C38H73O8P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA 35:1
343.22787	343.2461	.0182	DG 42:10	C45H68O5	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=DG 42:10
343.22787	343.2085	.0194	PG 30:3	C36H65O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 30:3
343.22787	343.2505	.0226	CerPE 35:2;O3	C37H73N2O7P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=CerPE 35:2;O3
387.27548	387.2541	.0214	ST 24:3;O4	C24H36O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 24:3;O4
387.27548	387.3035	.0281	FA 23:1	C23H44O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 23:1
387.27548	387.3035	.0281	SFE 23:1	C23H44O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=SFE 23:1
387.27548	387.3035	.0281	WE 23:1	C23H44O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 23:1
387.27548	387.2308	.0447	FA 21:3;O2	C21H36O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 21:3;O2
387.27548	387.2752	.0003	FA 20:1;O2	C20H38O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 20:1;O2
387.27548	387.2541	.0214	FA 23:6	C23H34O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 23:6
387.27548	387.3116	.0361	FA 21:0;O	C21H42O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 21:0;O
387.27548	387.3116	.0361	MG O-18:1	C21H42O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=MG O-18:1
387.27548	387.3116	.0361	SFE 21:0;O	C21H42O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 21:0;O
387.27548	387.2388	.0366	FA 19:2;O3	C19H34O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 19:2;O3
387.27548	387.2752	.0003	FA 19:1;O2	C19H36O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 19:1;O2
387.27548	387.2752	.0003	FOH 19:2;O3	C19H36O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FOH 19:2;O3
387.27548	387.2541	.0214	FA 22:6	C22H32O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 22:6
387.27548	387.3116	.0361	FA 20:0;O	C20H40O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 20:0;O
387.27548	387.2388	.0366	FA 18:2;O3	C18H32O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:2;O3
387.27548	387.2711	.0044	PG 36:1	C42H81O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 36:1
387.27548	387.2647	.0108	MGDG 36:5	C45H76O10	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=MGDG 36:5
387.27548	387.2893	.0138	PG O-37:1	C43H85O9P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG O-37:1
387.27548	387.2605	.0149	PA 42:6	C45H77O8P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA 42:6
408.20822	408.2158	.0076	CAR 12:1;O2	C19H35NO6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=CAR 12:1;O2
408.20822	408.2425	.0343	NAT 16:0	C18H37NO4S	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=NAT 16:0
554.34679	554.3464	.0004	LPS O-20:0;O	C26H54NO9P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=LPS O-20:0;O
554.34679	554.3383	.0085	LPC O-19:2	C27H54NO6P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=LPC O-19:2
554.34679	554.3019	.0449	LPC 18:2	C26H50NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=LPC 18:2
554.34679	554.3464	.0004	LPC 17:0	C25H52NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=LPC 17:0
554.34679	554.3464	.0004	LPE 20:0	C25H52NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=LPE 20:0
554.34679	554.3464	.0004	PC O-17:0	C25H52NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC O-17:0
554.34679	554.3827	.0359	LPC O-18:0	C26H56NO6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=LPC O-18:0
554.34679	554.3100	.0368	LPS O-18:1	C24H48NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=LPS O-18:1
554.34679	554.3100	.0368	PC 16:0	C24H48NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC 16:0
554.34679	554.3464	.0004	LPC 16:0	C24H50NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=LPC 16:0
554.34679	554.3464	.0004	LPE 19:0	C24H50NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=LPE 19:0
554.34679	554.3464	.0004	LPE O-19:1;O	C24H50NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=LPE O-19:1;O
554.34679	554.3464	.0004	PC O-16:0	C24H50NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC O-16:0
554.34679	554.3827	.0359	LPC O-17:0	C25H54NO6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=LPC O-17:0
554.34679	554.3827	.0359	LPE O-20:0	C25H54NO6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=LPE O-20:0
423.15424	423.2025	.0482	FA 22:6;O6	C22H32O8	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 22:6;O6
423.15424	423.1791	.0249	FA 19:3;O6	C19H32O8	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 19:3;O6
423.15424	423.1944	.0401	FA 23:7;O3	C23H32O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 23:7;O3
423.15424	423.1944	.0401	ST 23:4;O5	C23H32O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 23:4;O5
423.15424	423.2025	.0482	ST 21:3;O6	C21H30O6	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 21:3;O6
423.15424	423.2025	.0482	FA 20:6;O4	C20H28O6	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 20:6;O4
211.13344	211.1340	.0005	FA 12:2;O	C12H20O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 12:2;O
211.13344	211.1340	.0005	SFE 12:2;O	C12H20O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SFE 12:2;O
211.13344	211.1704	.0369	FA 13:1	C13H24O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 13:1
211.13344	211.1704	.0369	SFE 13:1	C13H24O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SFE 13:1
211.13344	211.1107	.0228	MG O-6:0	C9H20O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=MG O-6:0
211.13344	211.0976	.0359	FA 10:3	C10H14O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 10:3
211.13344	211.0976	.0359	FA 9:3	C9H12O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 9:3
211.13344	211.0976	.0359	WE 9:3	C9H12O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 9:3
211.13344	211.1340	.0005	ST 24:1;O6	C24H40O6	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=ST 24:1;O6
211.13344	211.1404	.0070	LPA O-18:0	C21H45O6P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=LPA O-18:0
211.13344	211.1416	.0082	ST 28:5;O3	C28H40O3	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=ST 28:5;O3
211.13344	211.1222	.0112	LPA 17:0	C20H41O7P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=LPA 17:0
211.13344	211.1158	.0177	FOH 23:6;O6	C23H36O7	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=FOH 23:6;O6
211.13344	211.1261	.0073	PG 26:1	C32H61O10P	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=PG 26:1
271.22799	271.2279	.0001	FA 16:0;O	C16H32O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 16:0;O
271.22799	271.2067	.0212	ST 19:2;O	C19H28O	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 19:2;O
271.22799	271.1915	.0365	FA 15:1;O2	C15H28O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 15:1;O2
271.22799	271.1915	.0365	FA 14:1	C14H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 14:1
271.22799	271.1915	.0365	SFE 14:1	C14H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 14:1
271.22799	271.1915	.0365	WE 14:1	C14H26O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 14:1
271.22799	271.1915	.0365	FA 13:1	C13H24O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 13:1
271.22799	271.1915	.0365	SFE 13:1	C13H24O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 13:1
271.22799	271.2288	.0009	SM 42:0;O2	C47H97N2O6P	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=SM 42:0;O2
271.22799	271.2329	.0049	TG 49:2	C52H96O6	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=TG 49:2
271.22799	271.2130	.0150	PA 44:0	C47H93O8P	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=PA 44:0
299.25906	299.2592	.0001	FA 18:0;O	C18H36O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 18:0;O
299.25906	299.2380	.0210	ST 21:2;O	C21H32O	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 21:2;O
299.25906	299.2228	.0363	FA 17:1;O2	C17H32O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 17:1;O2
299.25906	299.2228	.0363	FA 16:1	C16H30O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 16:1
299.25906	299.2228	.0363	SFE 16:1	C16H30O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 16:1
299.25906	299.2228	.0363	WE 16:1	C16H30O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 16:1
299.25906	299.2228	.0363	FA 15:1	C15H28O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 15:1
299.25906	299.2228	.0363	SFE 15:1	C15H28O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 15:1
299.25906	299.2228	.0363	WE 15:1	C15H28O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 15:1
299.25906	299.2642	.0052	TG 55:2	C58H108O6	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=TG 55:2
437.12763	437.1736	.0460	ST 23:5;O6	C23H30O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 23:5;O6
437.12796	437.1736	.0457	ST 23:5;O6	C23H30O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 23:5;O6
483.22869	483.2600	.0313	ST 19:0;O3;GlcA	C25H40O9	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 19:0;O3;GlcA
483.22869	483.2729	.0442	LPG 16:0	C22H45O9P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=LPG 16:0
483.22869	483.2519	.0232	FA 26:6;O4	C26H40O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 26:6;O4
483.22869	483.1791	.0496	ST 18:3;O2;GlcA	C24H32O8	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 18:3;O2;GlcA
483.22869	483.2729	.0442	LPA 18:0	C21H43O7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=LPA 18:0
483.22869	483.2236	.0051	FA 22:6;O6	C22H32O8	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 22:6;O6
483.22869	483.2365	.0078	PA 16:0	C19H37O8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PA 16:0
483.22869	483.2600	.0313	FOH 23:6;O6	C23H36O7	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FOH 23:6;O6
483.22869	483.2729	.0442	LPA 17:0	C20H41O7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=LPA 17:0
442.16905	442.1848	.0157	PC 8:0	C16H32NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC 8:0
336.25465	336.2675	.0128	SPB 18:0;O2	C18H39NO2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=SPB 18:0;O2
